Date;Consommation (MW);Thermique (MW);Bagasse/charbon (MW);Hydraulique (MW);Photovoltaïque (MW);Eolien (MW);Bioénergies (MW)
03/12/2017 17:00;317.93;141.212;95.056;21.986;55.745;2.221;1.71
03/12/2017 18:00;321.859;163.047;98.874;34.552;22.147;1.532;1.706
03/12/2017 19:00;342.642;184.516;100.889;46.532;7.495;1.5;1.709
03/12/2017 20:00;395.727;208.371;103.349;81.007;0.13;1.161;1.709
03/12/2017 21:00;392.734;211.228;102.535;76.071;-0.455;1.645;1.71
03/12/2017 22:00;379.557;215.399;101.631;59.377;-0.431;1.872;1.709
03/12/2017 23:00;378.985;219.277;101.212;55.086;-0.442;2.142;1.71
04/12/2017 00:00;325.573;190.164;101.6;30.266;-0.445;2.28;1.708
04/12/2017 01:00;286.756;159.353;101.559;22.285;-0.396;2.246;1.71
04/12/2017 02:00;265.274;156.58;93.405;11.83;-0.394;2.141;1.712
04/12/2017 03:00;253.055;153.372;84.306;11.578;-0.417;2.506;1.71
04/12/2017 04:00;246.106;146.304;83.85;11.575;-0.398;3.288;1.486
04/12/2017 05:00;255.833;149.24;86.23;16.104;-0.403;3.245;1.416
04/12/2017 06:00;285.62;160.492;93.696;27.399;0.096;2.522;1.415
04/12/2017 07:00;333.359;166.56;92.387;54.444;16.589;1.965;1.413
04/12/2017 08:00;385.508;169.509;90.358;72.227;50.104;1.899;1.41
04/12/2017 09:00;421.241;180.784;91.142;77.292;68.723;1.892;1.408
04/12/2017 10:00;436.678;210.231;90.897;40.258;92.076;1.81;1.406
04/12/2017 11:00;445.966;212.899;90.984;42.215;96.087;2.376;1.403
04/12/2017 12:00;450.977;208.208;89.645;41.66;107.09;3.017;1.356
04/12/2017 13:00;444.245;219.116;90.458;23.056;107.484;2.819;1.311
04/12/2017 14:00;448.589;225.862;91.85;22.053;104.372;3.125;1.327
04/12/2017 15:00;454.961;233.683;93.761;27.771;94.899;3.354;1.492
04/12/2017 16:00;446.437;246.712;98.033;21.141;75.327;3.464;1.76
04/12/2017 17:00;433.108;263.972;98.158;15.875;49.735;3.608;1.76
04/12/2017 18:00;421.843;269.941;99.73;24.132;24.205;2.058;1.777
04/12/2017 19:00;425.901;268.309;100.631;48.713;5.118;1.344;1.785
04/12/2017 20:00;454.261;269.546;100.313;81.398;-0.171;1.389;1.786
04/12/2017 21:00;434.235;263.948;99.878;66.74;-0.469;2.536;1.602
04/12/2017 22:00;413.467;259.652;99.627;50.38;-0.436;2.746;1.498
04/12/2017 23:00;406.759;243.707;100.86;58.687;-0.437;2.445;1.497
05/12/2017 00:00;352.302;204.332;100.482;44.59;-0.428;1.828;1.499
05/12/2017 01:00;311.918;185.29;99.812;23.931;-0.394;1.779;1.5
05/12/2017 02:00;289.941;171.637;100.382;15.204;-0.407;1.627;1.498
05/12/2017 03:00;278.545;173.515;90.921;11.272;-0.415;1.754;1.498
05/12/2017 04:00;274.275;172.275;88.256;10.958;-0.347;1.634;1.498
05/12/2017 05:00;282.18;176.135;90.902;12.034;-0.225;1.832;1.502
05/12/2017 06:00;301.712;177.744;99.281;21.053;0.25;1.884;1.5
05/12/2017 07:00;343.979;175.957;100.798;49.453;14.738;1.533;1.499
05/12/2017 08:00;398.226;175.73;100.551;65.415;53.412;1.621;1.497
05/12/2017 09:00;432.233;180.787;100.77;68.273;78.633;2.285;1.485
05/12/2017 10:00;443.309;213.954;100.294;30.637;94.411;2.545;1.467
05/12/2017 11:00;453.934;215.408;100.92;26.311;107.347;2.69;1.258
05/12/2017 12:00;457.888;211.974;100.728;29.924;112.02;1.966;1.276
05/12/2017 13:00;448.205;224.943;98.636;20.225;101.26;1.787;1.354
05/12/2017 14:00;449.348;233;100.571;19.828;92.802;1.655;1.492
05/12/2017 15:00;456.592;234.447;101.38;38.019;79.065;1.942;1.738
05/12/2017 16:00;444.635;237.713;102.058;39.29;61.871;1.964;1.738
05/12/2017 17:00;431.527;244.594;101.704;37.687;43.29;2.514;1.738
05/12/2017 18:00;420.893;254.46;101.148;36.884;24.238;2.42;1.743
05/12/2017 19:00;426.865;268.277;99.423;50.45;5.209;1.933;1.572
05/12/2017 20:00;451.996;274.84;98.753;75.491;0.157;1.306;1.449
05/12/2017 21:00;425.892;259.198;99.352;64.974;-0.464;1.383;1.45
05/12/2017 22:00;405.154;252.948;100.509;49.092;-0.428;1.582;1.451
05/12/2017 23:00;397.538;238.096;104.891;51.762;-0.44;1.776;1.453
06/12/2017 00:00;343.568;190.802;105.812;44.094;-0.413;1.649;1.624
06/12/2017 01:00;303.999;174.809;104.789;21.513;-0.411;1.848;1.452
06/12/2017 02:00;283.092;171.458;98.216;10.945;-0.417;1.439;1.452
06/12/2017 03:00;272.006;171.626;86.758;10.976;-0.383;1.577;1.451
06/12/2017 04:00;266.171;172.364;78.87;12.619;-0.312;1.177;1.453
06/12/2017 05:00;273.035;176.655;79.275;14.462;-0.234;1.423;1.454
06/12/2017 06:00;297.597;177.657;87.981;28.449;0.577;1.479;1.454
06/12/2017 07:00;337.651;183.982;96.591;38.84;15.335;1.45;1.453
06/12/2017 08:00;381.642;176.023;106.335;43.441;52.983;1.412;1.448
06/12/2017 09:00;413.925;176.41;106.13;45.282;83.29;1.533;1.28
06/12/2017 10:00;428.134;177.272;106.753;40.205;101.788;1.132;0.984
06/12/2017 11:00;439.291;176.246;106.705;38.12;115.657;1.22;1.342
06/12/2017 12:00;446.119;176.843;108.215;39.168;119.475;1.061;1.357
06/12/2017 13:00;434.527;175.952;107.349;36.906;111.842;1.122;1.355
06/12/2017 14:00;440.297;182.976;108.672;45.17;100.869;1.361;1.25
06/12/2017 15:00;443.11;194.267;108.424;55.053;82.814;1.076;1.476
06/12/2017 16:00;435.507;221.306;108.29;36.195;67.375;0.742;1.6
06/12/2017 17:00;421.157;237.142;108.292;34;39.512;0.482;1.728
06/12/2017 18:00;411.799;251.67;106.459;30.412;20.967;0.555;1.736
06/12/2017 19:00;414.666;263.392;105.845;40.589;2.631;0.469;1.74
06/12/2017 20:00;439.901;262.792;105.156;69.941;-0.471;0.741;1.742
06/12/2017 21:00;419.094;242.82;104.301;69.789;-0.431;0.873;1.742
06/12/2017 22:00;399.032;238.365;103.459;55.026;-0.44;0.879;1.743
06/12/2017 23:00;395.789;227.731;105.918;59.974;-0.425;0.848;1.743
07/12/2017 00:00;341.35;182.725;106.676;50.015;-0.403;0.593;1.744
07/12/2017 01:00;300.782;163.604;108.443;27.017;-0.408;0.385;1.742
07/12/2017 02:00;280.013;158.084;106.511;13.993;-0.399;0.082;1.742
07/12/2017 03:00;268.8;152.399;104.399;10.461;-0.408;0.208;1.742
07/12/2017 04:00;264.112;149.353;103.117;9.563;-0.41;0.75;1.739
07/12/2017 05:00;269.591;152.867;104.364;10.901;-0.391;0.108;1.742
07/12/2017 06:00;295.541;164.256;108.879;21.498;-0.102;-0.059;1.069
07/12/2017 07:00;339.807;172.162;110.262;44.373;12.234;-0.034;0.81
07/12/2017 08:00;384.791;184.236;110.286;47.852;41.683;-0.06;0.794
07/12/2017 09:00;417.857;193.629;106.45;41.417;75.64;-0.062;0.782
07/12/2017 10:00;434.772;191.29;103.94;53.806;84.596;-0.064;1.204
07/12/2017 11:00;444.18;187.854;106.071;46.692;102.208;-0.07;1.425
07/12/2017 12:00;446.157;199.281;109.327;36.542;99.369;-0.071;1.709
07/12/2017 13:00;436.856;197.387;109.19;39.316;89.32;-0.067;1.71
07/12/2017 14:00;438.252;235.271;108.448;26.843;66.043;-0.066;1.712
07/12/2017 15:00;439.538;250.773;108.413;23.681;55.012;-0.068;1.726
07/12/2017 16:00;430.158;238.257;108.594;33.446;48.19;-0.062;1.733
07/12/2017 17:00;419.158;235.639;108.607;40.506;32.731;-0.062;1.737
07/12/2017 18:00;411.391;239.655;108.521;39.414;21.578;-0.058;1.739
07/12/2017 19:00;418.129;251.869;108.3;49.775;5.799;-0.06;1.568
07/12/2017 20:00;442.597;267.456;107.505;65.312;-0.052;0.038;1.453
07/12/2017 21:00;420.866;225.508;102.052;90.58;-0.413;0.609;1.644
07/12/2017 22:00;402.134;218.898;100.75;79.533;-0.434;0.755;1.75
07/12/2017 23:00;395.443;209.583;102.447;80.44;-0.417;0.754;1.75
08/12/2017 00:00;341.148;189.403;102.622;46.288;-0.42;0.744;1.752
08/12/2017 01:00;299.663;176.376;101.252;20.026;-0.427;0.683;1.752
08/12/2017 02:00;278.054;176.915;84.745;14.156;-0.388;0.875;1.751
08/12/2017 03:00;267.499;171.931;79.199;14.502;-0.404;0.79;1.48
08/12/2017 04:00;260.979;168.363;78.316;12.603;-0.403;0.858;1.243
08/12/2017 05:00;266.985;171.991;79.688;13.662;-0.398;0.798;1.244
08/12/2017 06:00;294.09;179.208;85.021;27.726;0.095;0.796;1.243
08/12/2017 07:00;339.786;179.574;99.769;42.715;15.94;0.543;1.244
08/12/2017 08:00;383.74;181.624;101.027;46.623;52.85;0.385;1.23
08/12/2017 09:00;418.622;183.096;100.425;50.185;83.148;0.573;1.195
08/12/2017 10:00;430.992;177.817;98.678;47.038;106.3;0.615;0.544
08/12/2017 11:00;441.33;179.201;99.46;47.299;113.185;0.756;1.428
08/12/2017 12:00;446.607;182.37;98.615;49.95;113.485;0.741;1.446
08/12/2017 13:00;433.778;179.518;97.613;50.83;103.809;0.56;1.448
08/12/2017 14:00;432.667;191.832;98.423;53.997;86.248;0.552;1.616
08/12/2017 15:00;429.979;202.204;100.877;58.006;66.482;0.676;1.733
08/12/2017 16:00;417.908;224.074;101.192;35.979;54.643;0.273;1.746
08/12/2017 17:00;405.403;232.471;99.263;33.907;37.914;0.097;1.75
08/12/2017 18:00;399.787;234.081;97.314;44.316;21.819;-0.035;1.752
08/12/2017 19:00;405.566;238.748;107.025;51.081;5.68;0.397;1.753
08/12/2017 20:00;427.173;215.34;118.612;89.503;0.262;0.817;1.753
08/12/2017 21:00;407.949;220.186;117.339;67.165;-0.414;1.036;1.753
08/12/2017 22:00;394.198;210.27;113.998;66.601;-0.44;1.129;1.756
08/12/2017 23:00;396.245;194.145;121.878;77.024;-0.414;0.972;1.754
09/12/2017 00:00;345.974;152.776;132.679;57.381;-0.437;1.064;1.754
09/12/2017 01:00;308.009;112.88;144.025;48.455;-0.419;1.312;1.755
09/12/2017 02:00;284.784;109.066;143.024;30.152;-0.403;1.189;1.755
09/12/2017 03:00;270.599;110.308;143.329;14.786;-0.402;0.825;1.753
09/12/2017 04:00;261.453;109.377;135.998;14.227;-0.417;0.514;1.754
09/12/2017 05:00;263.7;110.234;136.879;14.602;-0.41;0.641;1.754
09/12/2017 06:00;271.455;111.191;138.043;19.979;-0.055;0.545;1.752
09/12/2017 07:00;290.458;108.719;134.505;30.71;14.566;0.208;1.75
09/12/2017 08:00;325.995;110.564;129.813;43.643;40.008;0.22;1.746
09/12/2017 09:00;365.058;114.544;135.707;49.603;63.401;0.061;1.742
09/12/2017 10:00;390.284;115.666;144.81;52.817;75.214;0.61;1.167
09/12/2017 11:00;398.655;114.241;143.327;55.388;84.163;0.59;0.946
09/12/2017 12:00;404.427;115.915;144.797;61.719;80.199;0.627;1.169
09/12/2017 13:00;392.755;131.149;139.964;48.685;70.908;0.81;1.239
09/12/2017 14:00;381.067;142.94;147.157;18.788;69.908;1.038;1.236
09/12/2017 15:00;375.738;145.332;150.784;15.854;61.644;0.836;1.288
09/12/2017 16:00;370.249;143.641;149.716;16.928;57.656;0.927;1.381
09/12/2017 17:00;367.19;143.027;149.47;35.33;37.26;0.718;1.384
09/12/2017 18:00;370.565;151.106;150.46;53.715;12.814;0.543;1.386
09/12/2017 19:00;379.863;159.517;150.592;65.505;1.46;0.519;1.39
09/12/2017 20:00;412.769;163.898;152.937;93.265;-0.447;0.843;1.388
09/12/2017 21:00;390.857;158.675;150.128;79.084;-0.442;1.138;1.39
09/12/2017 22:00;375.213;159.127;150.093;62.947;-0.421;1.247;1.334
09/12/2017 23:00;376.298;160.71;150.844;62.246;-0.407;0.926;1.095
10/12/2017 00:00;327.616;141.477;148.709;34.944;-0.413;0.968;1.173
10/12/2017 01:00;286.115;102.565;146.801;34.92;-0.407;0.846;1.39
10/12/2017 02:00;263.312;75.511;142.402;43.561;-0.41;0.858;1.39
10/12/2017 03:00;250.103;62.767;142.01;43.41;-0.396;0.921;1.39
10/12/2017 04:00;242.423;62.845;142.207;35.319;-0.402;1.065;1.389
10/12/2017 05:00;241.902;62.163;143.315;34.895;-0.396;0.535;1.389
10/12/2017 06:00;245.796;62.05;142.582;39.415;-0.007;0.367;1.388
10/12/2017 07:00;255.636;60.974;138.932;37.423;16.532;0.393;1.382
10/12/2017 08:00;281.024;60.734;133.907;33.304;51.804;0.189;1.087
10/12/2017 09:00;312.107;62.983;137.749;30.28;79.976;0.032;1.087
10/12/2017 10:00;333.926;63.724;139.297;30.451;99.098;-0.006;1.362
10/12/2017 11:00;347.547;60.514;149.323;17.744;118.502;0.083;1.38
10/12/2017 12:00;353.887;62.83;153.136;16.263;120.071;0.207;1.38
10/12/2017 13:00;341.581;62.687;153.053;16.195;108.042;0.225;1.378
10/12/2017 14:00;329.093;58.85;144.149;24.248;100.263;0.206;1.378
10/12/2017 15:00;317.834;61.707;142.739;32.615;79.347;0.044;1.382
10/12/2017 16:00;312.755;63.066;144.606;39.078;64.651;-0.026;1.38
10/12/2017 17:00;313.04;78.328;146.37;39.948;47.074;-0.062;1.382
10/12/2017 18:00;317.883;98.771;147.896;44.436;24.916;-0.064;1.384
10/12/2017 19:00;343.154;126.359;150.195;59.778;4.744;-0.022;1.22
10/12/2017 20:00;391.16;142.788;154.705;91.457;0.154;0.343;0.826
10/12/2017 21:00;386.031;139.231;154.412;90.623;-0.462;0.493;0.85
10/12/2017 22:00;372.214;142.133;155.681;72.722;-0.413;0.355;0.852
10/12/2017 23:00;370.283;141.5;155.309;72.226;-0.434;-0.056;0.852
11/12/2017 00:00;318.333;121.372;150.747;45.039;-0.399;-0.033;0.85
11/12/2017 01:00;280.064;105.048;147.609;27.2;-0.389;-0.001;0.596
11/12/2017 02:00;259.13;107.127;133.825;17.947;-0.421;0.096;0.556
11/12/2017 03:00;249.083;106.046;127.853;14.514;-0.406;0.521;0.556
11/12/2017 04:00;246.524;105.317;126.3;14.09;-0.398;0.659;0.556
11/12/2017 05:00;255.339;108.722;125.469;20.224;-0.409;0.778;0.555
11/12/2017 06:00;282.216;110.95;145.866;24.049;0.066;0.728;0.556
11/12/2017 07:00;330.904;112.445;153.959;49.89;12.838;1.215;0.557
11/12/2017 08:00;377.507;113.326;150.965;74.772;37.097;0.561;0.786
11/12/2017 09:00;411.268;127.38;144.095;69.6;68.82;0.296;1.076
11/12/2017 10:00;432.3;128.551;143.496;59.509;99.321;0.435;0.988
11/12/2017 11:00;443.022;141.896;143.836;48.42;106.845;0.674;1.35
11/12/2017 12:00;448.05;163.392;144.949;28.506;109.251;0.582;1.369
11/12/2017 13:00;442.574;173.87;142.718;15.333;108.807;0.481;1.364
11/12/2017 14:00;451.176;178.678;144.692;21.785;104.427;0.36;1.233
11/12/2017 15:00;453.585;191.139;141.999;36.439;82.726;0.096;1.186
11/12/2017 16:00;445.504;194.123;144.437;42.402;62.936;-0.038;1.643
11/12/2017 17:00;433.715;215.724;144.724;31.724;39.965;-0.064;1.642
11/12/2017 18:00;419.154;218.609;145.334;32.45;20.516;-0.044;1.744
11/12/2017 19:00;428.461;224.602;145.466;49.622;6.213;-0.068;1.746
11/12/2017 20:00;452.068;225.143;144.693;80.233;-0.57;-0.064;1.747
11/12/2017 21:00;429.507;210.299;143.256;73.83;-0.449;-0.063;1.75
11/12/2017 22:00;410.471;213.252;144.309;50.795;-0.451;-0.068;1.751
11/12/2017 23:00;405.693;210.646;142.69;50.633;-0.551;-0.065;1.455
12/12/2017 00:00;350.349;170.326;138.934;39.444;-0.488;-0.076;1.452
12/12/2017 01:00;311.247;138.389;139.276;32.663;-0.479;-0.056;1.454
12/12/2017 02:00;289.351;142.606;126.714;19.197;-0.619;-0.003;1.455
12/12/2017 03:00;279.688;140.712;121.412;16.431;-0.332;0.014;1.451
12/12/2017 04:00;271.931;138.792;117.53;14.569;-0.37;-0.044;1.454
12/12/2017 05:00;280.076;144.354;119.371;15.384;-0.416;-0.07;1.453
12/12/2017 06:00;302.767;150.489;121.843;28.655;0.388;-0.062;1.452
12/12/2017 07:00;347.396;145.744;136.869;48.762;14.628;-0.058;1.45
12/12/2017 08:00;394.578;143.866;144.454;60.589;44.292;-0.068;1.444
12/12/2017 09:00;431.604;149.237;147.552;53.577;79.914;-0.069;1.392
12/12/2017 10:00;449.091;143.9;160.08;41.96;102.194;-0.07;1.026
12/12/2017 11:00;458.491;148.062;164.603;42.04;102.808;-0.044;1.021
12/12/2017 12:00;463.682;160.474;163.604;37.996;100.513;0.021;1.074
12/12/2017 13:00;456.669;159.439;171.507;23.017;101.328;0.056;1.321
12/12/2017 14:00;462.209;168.057;161.109;54.15;78.189;-0.06;0.763
12/12/2017 15:00;462.209;190.092;153.281;63.976;54.306;0.011;0.542
12/12/2017 16:00;451.789;212.848;152.358;41.458;43.392;0.086;1.647
12/12/2017 17:00;443.646;213.35;153.274;35.138;39.927;0.218;1.738
12/12/2017 18:00;434.304;223.074;151.902;44.053;12.652;0.34;1.738
12/12/2017 19:00;441.649;229.612;152.762;56.023;0.339;0.287;1.743
12/12/2017 20:00;457.383;227.882;153.516;73.291;-0.543;0.607;1.744
12/12/2017 21:00;435.648;215.562;151.602;65.778;-0.531;0.608;1.746
12/12/2017 22:00;417.365;212.562;152.934;49.548;-0.44;0.409;1.466
12/12/2017 23:00;410.282;203.336;153.156;50.928;-0.214;0.741;1.449
13/12/2017 00:00;356.706;153.603;147.002;54.034;-0.592;0.454;1.449
13/12/2017 01:00;318.614;141.766;137.555;38.038;-0.626;0.429;1.452
13/12/2017 02:00;297.84;140.578;131.564;24.506;-0.414;0.156;1.45
13/12/2017 03:00;283.297;137.417;130.11;14.608;-0.398;0.11;1.45
13/12/2017 04:00;276.85;135.596;128.584;11.23;-0.409;0.397;1.452
13/12/2017 05:00;282.826;138.121;130.589;11.772;-0.425;1.321;1.448
13/12/2017 06:00;306.622;146.622;135.308;22.512;-0.148;0.878;1.45
13/12/2017 07:00;351.086;150.148;141.584;44.866;12.162;0.878;1.448
13/12/2017 08:00;397.867;158.965;147.02;51.912;37.825;0.7;1.444
13/12/2017 09:00;439.242;161.09;145.783;64.232;66.392;0.444;1.3
13/12/2017 10:00;457.765;160.909;147.75;63.957;83.729;0.436;0.983
13/12/2017 11:00;467.937;159.982;165.864;43.595;96.996;0.519;0.981
13/12/2017 12:00;472.241;157.659;177.533;26.216;109.326;0.528;0.978
13/12/2017 13:00;460.899;155.586;183.917;15.04;105.058;0.32;0.978
13/12/2017 14:00;469.253;163.181;186.835;28.583;88.885;0.723;1.046
13/12/2017 15:00;475.935;174.443;186.542;33.259;79.516;0.834;1.341
13/12/2017 16:00;465.388;184.764;154.885;58.591;65.072;0.76;1.316
13/12/2017 17:00;449.705;193.225;150.044;60.343;43.795;0.558;1.74
13/12/2017 18:00;437.278;195.98;151.512;65.61;21.398;0.5;1.738
13/12/2017 19:00;437.067;197.206;152.492;79.152;5.122;0.473;1.74
13/12/2017 20:00;463.383;205.922;154.613;99.766;-0.097;0.549;1.744
13/12/2017 21:00;448.494;224.607;153.588;67.385;-0.308;0.593;1.744
13/12/2017 22:00;432.587;223.104;152.411;54;-0.345;0.79;1.741
13/12/2017 23:00;420.239;218.901;151.265;47.378;-0.676;0.744;1.741
14/12/2017 00:00;369.172;180.999;151.991;33.754;-0.435;0.363;1.743
14/12/2017 01:00;332.31;155.671;150.913;23.939;-0.404;0.444;1.746
14/12/2017 02:00;307.994;152.577;139.774;13.607;-0.421;0.714;1.743
14/12/2017 03:00;295.173;153.528;126.05;13.753;-0.407;0.508;1.741
14/12/2017 04:00;287.842;155.459;115.685;14.517;-0.398;0.835;1.744
14/12/2017 05:00;292.777;159.993;113.992;16.427;-0.428;1.054;1.739
14/12/2017 06:00;314.499;161.945;131.634;18.488;0.028;0.662;1.741
14/12/2017 07:00;355.246;157.855;140.437;40.842;14.301;0.337;1.474
14/12/2017 08:00;406.7;157.587;140.228;60.097;47.225;0.388;1.174
14/12/2017 09:00;449.048;162.461;141.634;64.989;78.414;0.575;0.975
14/12/2017 10:00;470.127;177.032;142.596;46.04;102.42;0.83;1.209
14/12/2017 11:00;478.797;188.438;159.96;19.082;108.945;1.166;1.206
14/12/2017 12:00;482.049;187.279;161.059;26.07;105.368;1.072;1.2
14/12/2017 13:00;473.156;176.922;153.111;29.463;111.169;1.291;1.2
14/12/2017 14:00;478.234;178.344;159.989;40.776;96.608;1.315;1.202
14/12/2017 15:00;482.558;179.537;172.273;54.59;73.646;1.311;1.2
14/12/2017 16:00;474.995;188.759;172.471;52.404;58.861;1.296;1.204
14/12/2017 17:00;458.477;192.267;173.907;47.903;42.23;1.079;1.09
14/12/2017 18:00;446.578;208.135;175.436;38.741;22.001;0.806;0.914
14/12/2017 19:00;443.918;217.308;181.393;39.408;3.381;0.63;0.918
14/12/2017 20:00;466.663;191.288;184.385;89.091;-0.34;0.434;0.92
14/12/2017 21:00;448.379;189.728;183.078;73.517;-0.354;0.607;0.92
14/12/2017 22:00;433.931;189.092;183.102;59.793;-0.349;0.488;0.92
14/12/2017 23:00;430.128;185.606;183.343;59.539;-0.331;0.166;0.92
15/12/2017 00:00;371.822;138.111;180.798;51.34;-0.327;0.223;0.92
15/12/2017 01:00;330.583;123.705;169.283;36.463;-0.389;0.598;0.923
15/12/2017 02:00;308.578;123.386;166.879;17.094;-0.417;0.716;0.92
15/12/2017 03:00;296.588;124.42;156.659;14.556;-0.43;0.462;0.921
15/12/2017 04:00;290.138;123.404;151.845;14.143;-0.402;0.225;0.922
15/12/2017 05:00;296.539;126.277;154.007;15.408;-0.403;0.328;0.922
15/12/2017 06:00;319.11;127.302;170.387;20.097;-0.036;0.439;0.921
15/12/2017 07:00;359.268;130.38;181.263;32.294;13.867;0.545;0.92
15/12/2017 08:00;406.138;129.398;182.517;46.459;46.368;0.479;0.918
15/12/2017 09:00;443.19;126.182;180.53;50.674;84.061;0.625;1.118
15/12/2017 10:00;458.741;125.575;180.262;47.153;103.886;0.489;1.376
15/12/2017 11:00;468.844;124.59;184.598;44.501;113.373;0.376;1.405
15/12/2017 12:00;471.968;128.058;186.908;51.865;103.206;0.447;1.484
15/12/2017 13:00;456.391;125.859;184.662;55.028;88.987;0.464;1.391
15/12/2017 14:00;455.136;142.208;181.297;55.203;74.775;0.261;1.392
15/12/2017 15:00;455.659;166.567;179.6;40.27;67.676;0.15;1.397
15/12/2017 16:00;442.943;171.299;178.269;34.281;57.375;0.066;1.653
15/12/2017 17:00;431.249;175.613;176.829;35.819;41.346;-0.061;1.703
15/12/2017 18:00;422.916;190.171;174.617;40.38;15.521;-0.024;1.704
15/12/2017 19:00;424.153;188.472;182.822;46.957;3.371;-0.055;1.706
15/12/2017 20:00;438.465;185.781;184.473;67.653;-0.266;-0.061;0
15/12/2017 21:00;423.244;188.161;185.071;48.806;-0.399;-0.061;0.783
15/12/2017 22:00;415.198;182.03;181.796;50.118;-0.389;-0.025;0.784
15/12/2017 23:00;417.674;162.672;180.276;73.265;-0.391;0.18;0.786
16/12/2017 00:00;368.521;120.649;180.469;65.958;-0.383;0.286;0.787
16/12/2017 01:00;331.917;92.181;185.133;53.804;-0.403;0.415;0.787
16/12/2017 02:00;307.45;93.516;186.119;27.117;-0.409;0.321;0.786
16/12/2017 03:00;293;91.502;184.05;17.048;-0.4;0.014;0.786
16/12/2017 04:00;283.375;89.407;180.676;12.89;-0.423;0.039;0.786
16/12/2017 05:00;284.516;106.133;162.135;15.848;-0.405;0.017;0.788
16/12/2017 06:00;287.211;111.062;149.686;25.641;0.034;0.003;0.784
16/12/2017 07:00;298.412;120.277;136.547;30.63;10.382;-0.06;0.635
16/12/2017 08:00;330.583;124.281;126.063;44.695;34.784;-0.06;0.82
16/12/2017 09:00;369.827;125.224;127.164;49.999;65.842;-0.065;1.662
16/12/2017 10:00;400.336;126.014;125.093;51.689;95.894;-0.066;1.711
16/12/2017 11:00;406.661;128.922;136.157;55.089;85.145;0.048;1.3
16/12/2017 12:00;410.417;129.651;142.899;65.187;71.837;0.06;0.783
16/12/2017 13:00;400.582;126.229;140.512;62.167;70.735;0.158;0.782
16/12/2017 14:00;388.39;129.742;142.992;72.632;41.88;-0.006;1.15
16/12/2017 15:00;380.932;136.424;140.785;65.695;36.33;-0.014;1.712
16/12/2017 16:00;376.876;169.216;142.127;31.072;32.702;0.05;1.708
16/12/2017 17:00;375.88;186.862;141.718;21.181;24.352;0.055;1.712
16/12/2017 18:00;380.744;202.403;145.202;19.75;11.041;0.087;1.714
16/12/2017 19:00;388.029;206.999;146.686;27.384;4.238;0.126;1.714
16/12/2017 20:00;411.874;202.828;146.385;60.602;-0.498;0.237;1.434
16/12/2017 21:00;389.945;179.655;143.141;64.799;-0.425;0.461;1.431
16/12/2017 22:00;376.536;168.474;141.774;63.613;-0.443;0.516;1.719
16/12/2017 23:00;384.539;168.231;141.455;72.185;-0.413;0.48;1.716
17/12/2017 00:00;336.649;139.777;141.835;52.146;-0.429;0.847;1.718
